"TABLE_NAME";"COLUMN_NAME";"DATA_TYPE";"DATA_LENGTH";"CHAR_LENGTH";"NULLABLE";"DATA_PRECISION";"DATA_SCALE"
"ROMANEOS";"CLA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"ROMANEOS";"TIP_CODIGO";"VARCHAR2";"3";"3";"N";"";""
"ROMANEOS";"GOR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"ROMANEOS";"DEC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"ROMANEOS";"TIPC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"ROMANEOS";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"ROMANEOS";"ROM_FECCAR";"DATE";"7";"0";"N";"";""
"ROMANEOS";"ROM_PRECIOCOSTO";"NUMBER";"22";"0";"N";"12";"4"
"ROMANEOS";"ROM_CAMARA";"NUMBER";"22";"0";"Y";"2";"0"
"ROMANEOS";"ROM_MARCAROM";"VARCHAR2";"3";"3";"Y";"";""
"ROMANEOS";"ROM_AGRUPACION";"VARCHAR2";"5";"5";"Y";"";""
"ROMANEOS";"TIPO_CODIGO";"NUMBER";"22";"0";"Y";"3";"0"
"ROMANEOS";"ROM_CLACOM";"VARCHAR2";"3";"3";"Y";"";""
"ROMANEOS";"ROM_PRECIOESTVENTA";"NUMBER";"22";"0";"Y";"12";"5"
"ROMANEOS";"DENT_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"ROMANEOS";"ROM_CONTUSIONES";"VARCHAR2";"3";"3";"Y";"";""
"ROMANEOS";"CAM_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"ROMANEOS";"RAZ_CODIGO";"VARCHAR2";"3";"3";"Y";"";""
"ROMANEOS";"TTRO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSAGENDA";"RUBA_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSAGENDA";"RUBA_DENOM";"VARCHAR2";"30";"30";"N";"";""
"RUBROSGAN";"RUG_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSGAN";"RUG_DENOM";"VARCHAR2";"50";"50";"N";"";""
"RUBROSGAN";"RUG_CODDGI";"NUMBER";"22";"0";"N";"8";"0"
"RUBROSGANDET";"RUG_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSGANDET";"RUGD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"RUBROSGANDET";"COG_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSGANDET";"RUGD_DENOM";"VARCHAR2";"50";"50";"N";"";""
"RUBROSGANDET";"RUGD_MINIMORET";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSGANDET";"RUGD_BASE";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSGANDET";"RUGD_MINIMO";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSGANDET";"RUGD_ALIC";"NUMBER";"22";"0";"N";"8";"4"
"RUBROSGANDET";"RUGD_EXCEDENTE";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSIBR";"RUIBR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSIBR";"RUIBR_DENOM";"VARCHAR2";"50";"50";"N";"";""
"RUBROSIBR";"RUIBR_CODIGODGR";"NUMBER";"22";"0";"Y";"3";"0"
"RUBROSIBR";"RUIBR_ALICCTA";"NUMBER";"22";"0";"N";"1";"0"
"RUBROSIBR";"IBRJ_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"RUBROSIBRDET";"RUIBR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSIBRDET";"RUIBRD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"RUBROSIBRDET";"COIBR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSIBRDET";"RUIBRD_DENOM";"VARCHAR2";"50";"50";"N";"";""
"RUBROSIBRDET";"RUIBRD_MINIMO";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSIBRDET";"RUIBRD_ALIC1";"NUMBER";"22";"0";"N";"8";"4"
"RUBROSIBRDET";"RUIBRD_ALIC2";"NUMBER";"22";"0";"N";"8";"4"
"RUBROSIBRDET";"RUIBRD_ALIC3";"NUMBER";"22";"0";"N";"8";"4"
"RUBROSIBRDET";"RUIBRD_PORNETO";"NUMBER";"22";"0";"N";"1";"0"
"RUBROSIBRDET";"RUIBRD_DEDUCCION";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSIBRDET";"RUIBRD_CONCEPTO";"CHAR";"3";"3";"N";"";""
"RUBROSVARIO";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"RUBROSVARIO";"RUV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSVARIO";"RUV_DENOM";"NVARCHAR2";"100";"50";"N";"";""
"RUBROSVARIO";"RUV_CODDGI";"NUMBER";"22";"0";"N";"8";"0"
"RUBROSVARIO";"RUV_EXPORTASICORE";"NUMBER";"22";"0";"N";"1";"0"
"RUBROSVARIO";"RUV_ACUMENOP";"NUMBER";"22";"0";"N";"1";"0"
"RUBROSVARIO";"IBRJ_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"RUBROSVARIODET";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"RUBROSVARIODET";"RUV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"RUBROSVARIODET";"RUVD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"RUBROSVARIODET";"RUVD_MINIMO";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSVARIODET";"RUVD_MAXIMO";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSVARIODET";"RUVD_EXCEDENTE";"NUMBER";"22";"0";"N";"12";"2"
"RUBROSVARIODET";"RUVD_ALIC1";"NUMBER";"22";"0";"N";"8";"4"
"RUBROSVARIODET";"RUVD_ALIC2";"NUMBER";"22";"0";"N";"8";"4"
"RUBROSVARIODET";"RUVD_ALIC3";"NUMBER";"22";"0";"N";"8";"4"
"RUBROSVARIODET";"RUVD_ACTUASOBRE";"CHAR";"1";"1";"N";"";""
"RUBROSVARIODET";"RUVD_ACUMULADOSOBRE";"CHAR";"1";"1";"N";"";""
"SALDOSBANCOS";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SALDOSBANCOS";"SBA_SALDO";"NUMBER";"22";"0";"N";"12";"2"
"SALDOSCAJAS";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"SALDOSCAJAS";"TVA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SALDOSCAJAS";"SCA_SALDO";"NUMBER";"22";"0";"N";"15";"2"
"SALDOSCUENTAS";"TCC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SALDOSCUENTAS";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SALDOSCUENTAS";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"SALDOSCUENTAS";"SCU_SALDO";"NUMBER";"22";"0";"N";"12";"2"
"SENASAFAE";"SEN_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"SENASAFAE";"SEN_FECHA";"DATE";"7";"0";"N";"";""
"SENASAFAE";"SEN_FECHAD";"DATE";"7";"0";"N";"";""
"SENASAFAE";"SEN_FECHAH";"DATE";"7";"0";"N";"";""
"SENASAFAE";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SENASAFAE";"CUE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SENASAFAE";"TCC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SENASAFAE";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"SENASAFAE";"SEN_CABEZAS";"NUMBER";"22";"0";"N";"4";"0"
"SENASAFAE";"SEN_VALOR";"NUMBER";"22";"0";"N";"12";"2"
"SENASAFAE";"SEN_TOTAL";"NUMBER";"22";"0";"N";"12";"2"
"SENASAFAE";"SEN_SALDO";"NUMBER";"22";"0";"N";"12";"2"
"SENASAFAE";"OPE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SENASAFAE";"SEN_FECCAR";"DATE";"7";"0";"N";"";""
"SENASAFAE";"SEN_IMPRESO";"NUMBER";"22";"0";"N";"1";"0"
"SENASAFAE";"ESP_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"SIGCEREMBALAJE";"SEMB_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SIGCEREMBALAJE";"SEMB_DENOM";"NVARCHAR2";"100";"50";"N";"";""
"SIGCERPAISES";"SPAIS_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"SIGCERPAISES";"SPAIS_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SIGCER_LOCALIDADES";"SLOC_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SIGCER_LOCALIDADES";"SLOC_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SIGCER_LOCALIDADES";"SLOC_PARTIDO";"VARCHAR2";"50";"50";"N";"";""
"SIGCER_LOCALIDADES";"SLOC_PROVINCIA";"VARCHAR2";"50";"50";"N";"";""
"STOCK";"USU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"STOCK";"FRI_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"STOCK";"ART_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"STOCK";"STO_CORREL";"NUMBER";"22";"0";"N";"1";"0"
"STOCK";"STO_CANUNI";"NUMBER";"22";"0";"N";"8";"0"
"STOCK";"STO_KILOS";"NUMBER";"22";"0";"N";"12";"2"
"STOCKINSUMOS";"INS_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"STOCKINSUMOS";"STINS_CANTIDAD";"NUMBER";"22";"0";"N";"12";"2"
"STOCKLOTECE";"REING_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"STOCKLOTECE";"REINGD_ITEM";"NUMBER";"22";"0";"N";"3";"0"
"STOCKLOTECE";"SLCE_CANUNI";"NUMBER";"22";"0";"N";"4";"0"
"STOCKLOTECE";"SLCE_KILOS";"NUMBER";"22";"0";"N";"8";"3"
"SUCURSALES";"SUC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SUCURSALES";"SUC_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SUCURSALES";"SUC_ACTIVA";"NUMBER";"22";"0";"N";"1";"0"
"SUCURSALES";"SUC_IDALBA";"NUMBER";"22";"0";"Y";"5";"0"
"SUCURSALES";"SUC_DOMICILIO";"VARCHAR2";"60";"60";"Y";"";""
"SUCURSALES";"POS_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_CAJATIPOCOB";"TCO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CAJATIPOCOB";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"SYS_CAJATIPOOP";"TOP_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CAJATIPOOP";"CAJ_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"SYS_CLAEAFIP";"SEC_CODIGO";"VARCHAR2";"1";"1";"N";"";""
"SYS_CLAEAFIP";"GCAE_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"SYS_CLAEAFIP";"CLAE_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SYS_CLAEAFIP";"CLAE_DENOM";"VARCHAR2";"250";"250";"Y";"";""
"SYS_CLASIFCLIENTES";"CLAC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CLASIFCLIENTES";"CLAC_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CLASIFTIPOINSUMO";"SCT_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_CLASIFTIPOINSUMO";"SCT_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONCEPCOM";"COC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_CONCEPCOM";"COC_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONCEPCOM";"COC_PORCENTAJE";"NUMBER";"22";"0";"N";"8";"4"
"SYS_CONCEPCOM";"COC_NETOS";"NUMBER";"22";"0";"N";"1";"0"
"SYS_CONCEPCOM";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"SYS_CONCEPCOM";"IVA_COC_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"SYS_CONCEPCOM";"COC_IVA";"NUMBER";"22";"0";"N";"1";"0"
"SYS_CONCEPCOM";"COC_TIPOPERCEP";"VARCHAR2";"1";"1";"Y";"";""
"SYS_CONCEPCOM";"COD_SFR";"NUMBER";"22";"0";"N";"4";"0"
"SYS_CONCEPFACT";"COF_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_CONCEPFACT";"COF_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONCEPFACT";"COF_CALCULO";"CHAR";"1";"1";"N";"";""
"SYS_CONCEPFACT";"COF_IMPORTE";"NUMBER";"22";"0";"N";"12";"3"
"SYS_CONCEPFACT";"COF_PORCENTAJE";"NUMBER";"22";"0";"N";"8";"4"
"SYS_CONCEPFACT";"COF_ACTUASOBRE";"CHAR";"1";"1";"N";"";""
"SYS_CONCEPFACT";"COF_MINIMO";"NUMBER";"22";"0";"N";"12";"2"
"SYS_CONCEPFACT";"COF_CONDICION";"VARCHAR2";"200";"200";"Y";"";""
"SYS_CONCEPFACT";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"SYS_CONCEPFACT";"COF_CODIGO_AFIP";"NUMBER";"22";"0";"Y";"2";"0"
"SYS_CONCEPFACT";"IBRJ_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"SYS_CONCEPTOSFACTURAAFIP";"CFA_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONCEPTOSFACTURAAFIP";"CFA_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONCEPTOSSUELDOS";"CSU_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_CONCEPTOSSUELDOS";"CSU_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONCEPTOSSUELDOS";"EMPR_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"SYS_CONCEPTOSSUELDOS";"CONL_CODIGO";"NUMBER";"22";"0";"Y";"8";"0"
"SYS_CONGAN";"COG_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONGAN";"COG_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONIBR";"COIBR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONIBR";"COIBR_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONIVA";"CON_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONIVA";"CON_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONIVA";"CON_LETRA";"CHAR";"1";"1";"Y";"";""
"SYS_CONIVA";"CON_LETRAFAC";"CHAR";"1";"1";"N";"";""
"SYS_CONIVA";"CON_ABREV";"VARCHAR2";"10";"10";"N";"";""
"SYS_CONIVA";"CON_CODIGO_AFIP";"NUMBER";"22";"0";"Y";"2";"0"
"SYS_CONIVACONCEPCOM";"COC_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_CONIVACONCEPCOM";"CON_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONRFOCB";"CRFOCB_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONRFOCB";"CRFOCB_DENOM";"VARCHAR2";"50";"50";"Y";"";""
"SYS_CONVARIAS";"COV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONVARIAS";"COV_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_CONVENIOSCOLECTRABAJO";"CCT_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_CONVENIOSCOLECTRABAJO";"CCT_DENOM";"NVARCHAR2";"60";"30";"N";"";""
"SYS_DATOSMAIL";"DMA_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_DATOSMAIL";"DMA_ASUNTO";"VARCHAR2";"250";"250";"Y";"";""
"SYS_DATOSMAIL";"DMA_CUERPO";"VARCHAR2";"1000";"1000";"Y";"";""
"SYS_DOCUMENTACION";"EDO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_DOCUMENTACION";"EDO_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_ESTADOCIVIL";"ESTC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOCIVIL";"ESTC_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_ESTADOSANIMALES";"EANI_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSANIMALES";"EANI_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_ESTADOSCHEPRO";"ECHP_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSCHEPRO";"ECHP_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_ESTADOSCTASBANCOS";"ECB_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSCTASBANCOS";"ECB_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_ESTADOSCTASBANCOS";"ECB_ACCION";"NUMBER";"22";"0";"N";"1";"0"
"SYS_ESTADOSCUE";"ECU_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSCUE";"ECU_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_ESTADOSGUIAFISCAL";"EGF_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSGUIAFISCAL";"EGF_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_ESTADOSPROD";"EPR_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSPROD";"EPR_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_ESTADOSPRODCOLECTORA";"EPRC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSPRODCOLECTORA";"EPRC_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_ESTADOSRECPROVISORIOS";"RPE_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSRECPROVISORIOS";"RPE_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_ESTADOSREMITOS";"EREM_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_ESTADOSREMITOS";"EREM_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_GRUPOCAJAS";"GCA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_GRUPOCAJAS";"GCA_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_GRUPOCLAEAFIP";"SEC_CODIGO";"VARCHAR2";"1";"1";"N";"";""
"SYS_GRUPOCLAEAFIP";"GCAE_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"SYS_GRUPOCLAEAFIP";"GCAE_DENOM";"VARCHAR2";"250";"250";"Y";"";""
"SYS_GRUPOVALORES";"GVA_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_GRUPOVALORES";"GVA_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_GRUPOVALORES";"GVA_VALIDACION";"VARCHAR2";"300";"300";"Y";"";""
"SYS_GRUPOVALORES";"GCA_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"SYS_IBRAPLICATIVOS";"IBRA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_IBRAPLICATIVOS";"IBRA_DENOM";"VARCHAR2";"200";"200";"Y";"";""
"SYS_IBRAPLICATIVOS";"IBRA_ABREV";"VARCHAR2";"20";"20";"Y";"";""
"SYS_IBRAPPJURISDICCION";"IBRA_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_IBRAPPJURISDICCION";"IBRJ_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_IBRJURISCONCEPFACT";"IBRJ_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_IBRJURISCONCEPFACT";"COF_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_IBRJURISCONCEPFACT";"IBRJC_CONCEPTO";"CHAR";"3";"3";"N";"";""
"SYS_NIVELAUT";"NIVA_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_NIVELAUT";"NIVA_DENOM";"VARCHAR2";"30";"30";"N";"";""
"SYS_NUMERADORES";"NUM_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_NUMERADORES";"NUM_NUMERO";"NUMBER";"22";"0";"N";"8";"0"
"SYS_NUMERADORES";"NUM_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_NUMERADORES";"NUM_FECHA";"DATE";"7";"0";"N";"";""
"SYS_ORIGENNOTIFICACION";"ORN_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_ORIGENNOTIFICACION";"ORN_DENOM";"VARCHAR2";"200";"200";"N";"";""
"SYS_PUESTOSVENTA";"PUE_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_PUESTOSVENTA";"PUE_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_PUESTOSVENTA";"PUE_CONTROLALINEAS";"NUMBER";"22";"0";"N";"1";"0"
"SYS_PUESTOSVENTA";"PUE_MANUAL";"NUMBER";"22";"0";"N";"1";"0"
"SYS_PUESTOSVENTA";"TPV_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_PUESTOSVENTA";"FRI_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SYS_PUESTOSVENTA";"PUE_PIDECOMPROBANTE";"NUMBER";"22";"0";"N";"1";"0"
"SYS_PUESTOSVENTA";"PUE_LIQUIDACION";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"PUE_EXPORTACION";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"SUC_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"SYS_PUESTOSVENTA";"PUE_VALORIZA";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"PUE_IMPRIME";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"PUE_IMPCOM";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"PUE_FISCAL";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"IMPOR_ALM_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"SYS_PUESTOSVENTA";"PUE_INHABILITADO";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"PUE_MAYORISTA";"NUMBER";"22";"0";"Y";"1";"0"
"SYS_PUESTOSVENTA";"PUE_LIMITEFACA";"NUMBER";"22";"0";"Y";"6";"0"
"SYS_PUESTOSVENTA";"PUE_LIMITEFACB";"NUMBER";"22";"0";"Y";"6";"0"
"SYS_PUESTOSVENTA";"TCF_CODIGO";"NUMBER";"22";"0";"Y";"4";"0"
"SYS_PUESTOSVENTA";"PUE_DOMICILIOAFIP";"NUMBER";"22";"0";"Y";"2";"0"
"SYS_PUESTOSVENTA";"PUE_DOMICILIO";"VARCHAR2";"150";"150";"Y";"";""
"SYS_RESOLUCION";"RESOL_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_RESOLUCION";"RESOL_DENOM";"VARCHAR2";"50";"50";"Y";"";""
"SYS_SECCIONAFIP";"SEC_CODIGO";"VARCHAR2";"1";"1";"N";"";""
"SYS_SECCIONAFIP";"SEC_DENOM";"VARCHAR2";"250";"250";"Y";"";""
"SYS_SUBTIPOPROD";"STICD_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_SUBTIPOPROD";"STICD_DENOM";"VARCHAR2";"40";"40";"Y";"";""
"SYS_SUBTIPOPROD";"TICD_CODIGO";"NUMBER";"22";"0";"Y";"2";"0"
"SYS_SUCURSALES";"SUC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_SUCURSALES";"SUC_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_SUCURSALES";"SUC_ACTIVA";"NUMBER";"22";"0";"N";"1";"0"
"SYS_SUCURSALES";"SUC_IDALBA";"NUMBER";"22";"0";"Y";"5";"0"
"SYS_SUCURSALES";"SUC_DOMICILIO";"VARCHAR2";"60";"60";"Y";"";""
"SYS_SUCURSALES";"POS_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_TIPOAJUSTESCUE";"TAC_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SYS_TIPOAJUSTESCUE";"TAC_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_TIPOAJUSTESCUE";"PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"SYS_TIPOAJUSTESCUE";"CEN_CODIGO";"NUMBER";"22";"0";"N";"5";"0"
"SYS_TIPOAJUSTESCUE";"TAC_DOH";"CHAR";"1";"1";"N";"";""
"SYS_TIPOAJUSTESCUE";"TCC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPOAJUSTESCUE";"CONT_PLA_CODIGO";"NUMBER";"22";"0";"N";"9";"0"
"SYS_TIPOAJUSTESCUE";"CSU_CODIGO";"NUMBER";"22";"0";"N";"8";"0"
"SYS_TIPOAJUSTESSTOCK";"TAS_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPOAJUSTESSTOCK";"TAS_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_TIPOCICLODOS";"TICD_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPOCICLODOS";"TICD_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_TIPOCOB";"TCO_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPOCOB";"TCO_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_TIPOCOB";"NUM_CODIGO";"NUMBER";"22";"0";"N";"4";"0"
"SYS_TIPOCOB";"TCO_IMPRIME";"NUMBER";"22";"0";"N";"1";"0"
"SYS_TIPOCONSEVE";"TICE_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPOCONSEVE";"TICE_DENOM";"NVARCHAR2";"100";"50";"N";"";""
"SYS_TIPOCOSTO";"COS_CODIGO";"NUMBER";"22";"0";"N";"3";"0"
"SYS_TIPOCOSTO";"COS_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_TIPOCTACTE";"TCC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPOCTACTE";"TCC_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_TIPODECOMISO";"TIDE_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPODECOMISO";"TIDE_DENOM";"VARCHAR2";"40";"40";"N";"";""
"SYS_TIPODECOMISO";"TIDE_RESDECOMISADA";"NUMBER";"22";"0";"N";"4";"2"
"SYS_TIPODEPOSITOS";"TIPDEP_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPODEPOSITOS";"TIPDEP_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_TIPODOC";"TDC_CODIGO";"NUMBER";"22";"0";"N";"2";"0"
"SYS_TIPODOC";"TDC_DENOM";"VARCHAR2";"50";"50";"N";"";""
"SYS_TIPODOC";"TDC_FACTOR";"NUMBER";"22";"0";"N";"1";"0"
